,Source,Target,Weight,Type
4077,"Arat, Ufuk Sezen","Esipenko, Andrey",1,Directed
4078,"Esipenko, Andrey","Gholami, Aryan",1,Directed
4079,"Esipenko, Andrey","Abdusattorov, Nodirbek",1,Directed
4080,"Esipenko, Andrey","Velikanov, Alexander",1,Directed
4081,"Esipenko, Andrey","Tarun, Kanyamarala",1,Directed
4082,"Esipenko, Andrey","Shahil, Dey",1,Directed
4083,"Esipenko, Andrey","Siddharth, Jagadeesh",1,Directed
4084,"Esipenko, Andrey","Ragger, Markus",1,Directed
4085,"Esipenko, Andrey","Vernay, Clovis",1,Directed
4086,"Le Hetet, Nicolas","Esipenko, Andrey",1,Directed
4087,"Esipenko, Andrey","Tregubov, Pavel V",1,Directed
4088,"Esipenko, Andrey","Martinovici, Ilie",1,Directed
4089,"Esipenko, Andrey","Harshita, Guddanti",1,Directed
4090,"Esipenko, Andrey","Safarli, Eltaj",1,Directed
4091,"Bernadskiy, Vitaliy","Esipenko, Andrey",1,Directed
4092,"Esipenko, Andrey","Korneev, Oleg",1,Directed
4093,"Esipenko, Andrey","Moiseenko, Alexander",1,Directed
4094,"Grischuk, Alexander","Esipenko, Andrey",1,Directed
4095,"Esipenko, Andrey","Sargissian, Gabriel",1,Directed
4096,"Nakamura, Hikaru","Esipenko, Andrey",1,Directed
4097,"Esipenko, Andrey","Bacrot, Etienne",1,Directed
4098,"Esipenko, Andrey","Karjakin, Sergey",1,Directed
4099,"Esipenko, Andrey","Van Foreest, Jorden",1,Directed
4100,"Nakamura, Hikaru","Sedgwick, David",1,Directed
4101,"Nakamura, Hikaru","Nogueira, Ivan Kuhlmann",1,Directed
4102,"Urday Caceres, Henry","Nakamura, Hikaru",1,Directed
4103,"Hahn, Anna","Nakamura, Hikaru",1,Directed
4104,"Fang, Joseph","Nakamura, Hikaru",1,Directed
4105,"Nakamura, Hikaru","Amador, Sergio Jose",1,Directed
4106,"David, Alberto","Nakamura, Hikaru",1,Directed
4107,"Nakamura, Hikaru","David, Alberto",1,Directed
4108,"Hebert, Jean","Nakamura, Hikaru",1,Directed
4109,"Nakamura, Hikaru","Rajlich, Vasik G",1,Directed
4110,"Taylor, Gordon","Nakamura, Hikaru",1,Directed
4111,"Baragar, Fletcher","Nakamura, Hikaru",1,Directed
4112,"Nakamura, Hikaru","Hoffman, Alejandro",1,Directed
4113,"Wojtkiewicz, Aleksander","Nakamura, Hikaru",1,Directed
4114,"Spraggett, Grant","Nakamura, Hikaru",1,Directed
4115,"Nakamura, Hikaru","Waxman, Marian",1,Directed
4116,"Nakamura, Hikaru","Schneider, Dmitry",1,Directed
4117,"Schneider, Dmitry","Nakamura, Hikaru",1,Directed
4118,"Khusnutdinov, Rustam","Nakamura, Hikaru",1,Directed
4119,"Nakamura, Hikaru","Rangarajan, Sunil",1,Directed
4120,"Nakamura, Hikaru","Romanov, Evgeny",1,Directed
4121,"Wang, Yue","Nakamura, Hikaru",1,Directed
4122,"Megaranto, Susanto","Nakamura, Hikaru",1,Directed
4123,"Nakamura, Hikaru","Adu, Oladapo",1,Directed
4124,"Foygel, Igor","Nakamura, Hikaru",1,Directed
4125,"Nakamura, Hikaru","Friedel, Joshua E",1,Directed
4126,"Efimenko, Zahar","Nakamura, Hikaru",1,Directed
4127,"Nakamura, Hikaru","Szabo, Zsolt",1,Directed
4128,"Nakamura, Hikaru","Nemeth, Zoltan",1,Directed
4129,"Goldenberg, Danny","Nakamura, Hikaru",1,Directed
4130,"Nakamura, Hikaru","Goldenberg, Danny",1,Directed
4131,"Nakamura, Hikaru","Khechumyan, Gagik",1,Directed
4132,"Nakamura, Hikaru","Balogh, Csaba",1,Directed
4133,"Friedrichs, Klaus","Nakamura, Hikaru",1,Directed
4134,"Nakamura, Hikaru","Lorincz, Istvan",1,Directed
4135,"Zivanic, Marko","Nakamura, Hikaru",1,Directed
4136,"Vadasz, Laszlo","Nakamura, Hikaru",1,Directed
4137,"Resika, Nathan A","Nakamura, Hikaru",1,Directed
4138,"Nakamura, Hikaru","Dudas, Janos",1,Directed
4139,"Nakamura, Hikaru","Daamen, Ferry",1,Directed
4140,"Nakamura, Hikaru","Levin, Eugene",1,Directed
4141,"Kotronias, Vasilios","Nakamura, Hikaru",1,Directed
4142,"Nakamura, Hikaru","Mulyar, Michael A",1,Directed
4143,"Zaichik, Gennadi","Nakamura, Hikaru",1,Directed
4144,"Gaprindashvili, Valeriane","Nakamura, Hikaru",1,Directed
4145,"Atalik, Suat","Nakamura, Hikaru",1,Directed
4146,"Adler, Viktor","Nakamura, Hikaru",1,Directed
4147,"Nakamura, Hikaru","Schwartz, Ylon",1,Directed
4148,"Nakamura, Hikaru","Halay, Taufik",1,Directed
4149,"Nakamura, Hikaru","Martyn, Rafe",1,Directed
4150,"Nakamura, Hikaru","Stellwagen, Daniel",1,Directed
4151,"Bhat, Vinay S","Nakamura, Hikaru",1,Directed
4152,"Nakamura, Hikaru","Winer, Steven",1,Directed
4153,"Nakamura, Hikaru","Nakamura, Asuka",1,Directed
4154,"Eljanov, Pavel","Nakamura, Hikaru",1,Directed
4155,"Nakamura, Hikaru","Eljanov, Pavel",1,Directed
4156,"Nakamura, Hikaru","Meijers, Viesturs",1,Directed
4157,"Nakamura, Hikaru","Kiss, Pal",1,Directed
4158,"Nakamura, Hikaru","Hajnal, Zoltan",1,Directed
4159,"Nakamura, Hikaru","Vajda, Albert",1,Directed
4160,"Nakamura, Hikaru","Illijin, Neboisa",1,Directed
4161,"Nakamura, Hikaru","Vajda, Szidonia",1,Directed
4162,"Nakamura, Hikaru","Habibi, Ali",1,Directed
4163,"Ni, Hua","Nakamura, Hikaru",1,Directed
4164,"Nakamura, Hikaru","Grilc, Andrej",1,Directed
4165,"Nakamura, Hikaru","Laco, Giuseppe",1,Directed
4166,"Kozul, Zdenko","Nakamura, Hikaru",1,Directed
4167,"Nakamura, Hikaru","Hanko, Pavol",1,Directed
4168,"Nakamura, Hikaru","Jovan, Romuald",1,Directed
4169,"Sveshnikov, Evgeny","Nakamura, Hikaru",1,Directed
4170,"Dobrotka, Martin","Nakamura, Hikaru",1,Directed
4171,"Nakamura, Hikaru","Gombac, Jan",1,Directed
4172,"Nakamura, Hikaru","Sitnik, Igor",1,Directed
4173,"Yudasin, Leonid","Nakamura, Hikaru",1,Directed
4174,"Blatny, Pavel","Nakamura, Hikaru",1,Directed
4175,"Nakamura, Hikaru","Krush, Irina",1,Directed
4176,"Simutowe, Amon","Nakamura, Hikaru",1,Directed
4177,"Novikov, Igor A","Nakamura, Hikaru",1,Directed
4178,"Ehlvest, Jaan","Nakamura, Hikaru",1,Directed
4179,"Nakamura, Hikaru","Filatov, Leonid",1,Directed
4180,"Lesiege, Alexandre","Nakamura, Hikaru",1,Directed
4181,"Nakamura, Hikaru","Lesiege, Alexandre",1,Directed
4182,"Alvarado Sepulveda, Nelson D","Nakamura, Hikaru",1,Directed
4183,"Nakamura, Hikaru","Cela, Altin",1,Directed
4184,"Nakamura, Hikaru","Gonzales, Jayson",1,Directed
4185,"Gonzales, Jayson","Nakamura, Hikaru",1,Directed
4186,"Perelshteyn, Eugene","Nakamura, Hikaru",1,Directed
4187,"Nakamura, Hikaru","Hamel, Olivier",1,Directed
4188,"Nakamura, Hikaru","Zilka, Stepan",1,Directed
4189,"Nakamura, Hikaru","Zhigalko, Sergei",1,Directed
4190,"Erdos, Viktor","Nakamura, Hikaru",1,Directed
4191,"Nakamura, Hikaru","Adly, Ahmed",1,Directed
4192,"Nakamura, Hikaru","Sengupta, Deep",1,Directed
4193,"Nakamura, Hikaru","Bluvshtein, Mark",1,Directed
4194,"Nakamura, Hikaru","Predojevic, Borki",1,Directed
4195,"Nakamura, Hikaru","Vescovi, Giovanni P",1,Directed
4196,"Nakamura, Hikaru","Socko, Bartosz",1,Directed
4197,"Handke, Florian","Nakamura, Hikaru",1,Directed
4198,"Nakamura, Hikaru","Vuckovic, Bojan",1,Directed
4199,"Johannessen, Leif Erlend","Nakamura, Hikaru",1,Directed
4200,"Nakamura, Hikaru","Johannessen, Leif Erlend",1,Directed
4201,"Nakamura, Hikaru","Fernandez, John C",1,Directed
4202,"Nakamura, Hikaru","Shahade, Michael",1,Directed
4203,"Berg, Emanuel","Nakamura, Hikaru",1,Directed
4204,"Nakamura, Hikaru","Berg, Emanuel",1,Directed
4205,"Nakamura, Hikaru","Dolgitser, Konstantin",1,Directed
4206,"Nakamura, Hikaru","Arencibia Rodriguez, Walter",1,Directed
4207,"Nakamura, Hikaru","Bruzon Batista, Lazaro",1,Directed
4208,"Arizmendi Martinez, Julen Luis","Nakamura, Hikaru",1,Directed
4209,"Dzindzichashvili, Roman","Nakamura, Hikaru",1,Directed
4210,"Vajda, Levente","Nakamura, Hikaru",1,Directed
4211,"Nakamura, Hikaru","Bokros, Albert",1,Directed
4212,"Nakamura, Hikaru","Fogarasi, Tibor",1,Directed
4213,"Nakamura, Hikaru","Hoang, Thanh Trang",1,Directed
4214,"Nakamura, Hikaru","Gonda, Laszlo",1,Directed
4215,"Nakamura, Hikaru","Horvath, Adam",1,Directed
4216,"Kallio, Heikki","Nakamura, Hikaru",1,Directed
4217,"Nakamura, Hikaru","Kallio, Heikki",1,Directed
4218,"Nakamura, Hikaru","Markus, Robert",1,Directed
4219,"Horvath, Csaba","Nakamura, Hikaru",1,Directed
4220,"Antal, Gergely","Nakamura, Hikaru",1,Directed
4221,"Nakamura, Hikaru","Czebe, Attila",1,Directed
4222,"Nakamura, Hikaru","Tsyganov, Igor M",1,Directed
4223,"Nakamura, Hikaru","Cabrejos Tovar, Jose",1,Directed
4224,"Nakamura, Hikaru","Bustamante Montini, Richard",1,Directed
4225,"Nakamura, Hikaru","Castellanos Rodriguez, Renier",1,Directed
4226,"Prasca Sosa, Rafael Felipe","Nakamura, Hikaru",1,Directed
4227,"Nakamura, Hikaru","Ramirez, Alonso",1,Directed
4228,"Nakamura, Hikaru","Mafra, Kaiser Luiz",1,Directed
4229,"Nakamura, Hikaru","Benen, Samson",1,Directed
4230,"Benen, Samson","Nakamura, Hikaru",1,Directed
4231,"Nakamura, Hikaru","Plum, Mark",1,Directed
4232,"Nakamura, Hikaru","Zhao, Jun",1,Directed
4233,"Nakamura, Hikaru","Browne, Walter Shawn",1,Directed
4234,"Nakamura, Hikaru","Fedorowicz, John P",1,Directed
4235,"Nakamura, Hikaru","Akobian, Varuzhan",1,Directed
4236,"Nakamura, Hikaru","De Firmian, Nick E",1,Directed
4237,"Nakamura, Hikaru","Shevelev, Dmitri",1,Directed
4238,"Nakamura, Hikaru","Kraai, Jesse",1,Directed
4239,"Nakamura, Hikaru","Volkov, Sergey",1,Directed
4240,"Nakamura, Hikaru","Oratovsky, Michael",1,Directed
4241,"Nakamura, Hikaru","Tkachiev, Vladislav",1,Directed
4242,"Nakamura, Hikaru","Watson, John L",1,Directed
4243,"Nakamura, Hikaru","Ashley, Maurice",1,Directed
4244,"Gulko, Boris F","Nakamura, Hikaru",1,Directed
4245,"Nakamura, Hikaru","Shahade, Gregory P",1,Directed
4246,"Nakamura, Hikaru","Seul, Georg",1,Directed
4247,"Dinstuhl, Volkmar","Nakamura, Hikaru",1,Directed
4248,"Nakamura, Hikaru","Moreno Carnero, Javier",1,Directed
4249,"Fridman, Daniel","Nakamura, Hikaru",1,Directed
4250,"Nakamura, Hikaru","Paschall, William M",1,Directed
4251,"Nakamura, Hikaru","Beckwith, Paul H",1,Directed
4252,"Nakamura, Hikaru","Bonin, Jay R",1,Directed
4253,"Nakamura, Hikaru","Henriksen, Geir Ivar",1,Directed
4254,"Nakamura, Hikaru","Collins, Sam E",1,Directed
4255,"Korneev, Oleg","Nakamura, Hikaru",1,Directed
4256,"Nakamura, Hikaru","Fernandez Romero, Ernesto",1,Directed
4257,"Nakamura, Hikaru","Labib, Ibrahim Hasan",1,Directed
4258,"Nakamura, Hikaru","Kempinski, Robert",1,Directed
4259,"Inarkiev, Ernesto","Nakamura, Hikaru",1,Directed
4260,"Smirin, Ilia","Nakamura, Hikaru",1,Directed
4261,"Nakamura, Hikaru","Smirin, Ilia",1,Directed
4262,"Nakamura, Hikaru","Kreiman, Boris",1,Directed
4263,"Nakamura, Hikaru","Geist, Mark J",1,Directed
4264,"Nakamura, Hikaru","Alexopoulos, Georgios",1,Directed
4265,"Nakamura, Hikaru","Szmetan, Ricardo",1,Directed
4266,"Nakamura, Hikaru","Delgado, Alberto",1,Directed
4267,"Nakamura, Hikaru","Garcia Palermo, Carlos H",1,Directed
4268,"Goldin, Alexander","Nakamura, Hikaru",1,Directed
4269,"Nakamura, Hikaru","Roselli Mailhe, Bernardo",1,Directed
4270,"Nakamura, Hikaru","Granda Zuniga, Julio E",1,Directed
4271,"Granda Zuniga, Julio E","Nakamura, Hikaru",1,Directed
4272,"Nakamura, Hikaru","Sagalchik, Gennadij",1,Directed
4273,"Nakamura, Hikaru","Ivanov, Alexander",1,Directed
4274,"Firman, Nazar","Nakamura, Hikaru",1,Directed
4275,"Nakamura, Hikaru","Langer, Mikhail",1,Directed
4276,"Nakamura, Hikaru","Andrianov, Nikolai Ivanovich",1,Directed
4277,"Nakamura, Hikaru","De Guzman, Ricardo",1,Directed
4278,"Nakamura, Hikaru","De La Cruz, Mercedes",1,Directed
4279,"Nakamura, Hikaru","Fauland, Peter",1,Directed
4280,"Nakamura, Hikaru","Van Haastert, Edwin",1,Directed
4281,"Nakamura, Hikaru","Dominguez, Jose Manuel",1,Directed
4282,"Milov, Vadim","Nakamura, Hikaru",1,Directed
4283,"Nakamura, Hikaru","Socko, Monika",1,Directed
4284,"De Vreugt, Dennis","Nakamura, Hikaru",1,Directed
4285,"Nakamura, Hikaru","Sutovsky, Emil",1,Directed
4286,"Romero Holmes, Alfonso","Nakamura, Hikaru",1,Directed
4287,"Nakamura, Hikaru","Karjakin, Sergey",1,Directed
4288,"Illescas Cordoba, Miguel","Nakamura, Hikaru",1,Directed
4289,"Nakamura, Hikaru","Illescas Cordoba, Miguel",1,Directed
4290,"Nakamura, Hikaru","Pelletier, Yannick",1,Directed
4291,"Van der Wiel, John","Nakamura, Hikaru",1,Directed
4292,"Nakamura, Hikaru","Lobron, Eric",1,Directed
4293,"Naiditsch, Arkadij","Nakamura, Hikaru",1,Directed
4294,"Nakamura, Hikaru","Nijboer, Friso",1,Directed
4295,"Nakamura, Hikaru","Tiviakov, Sergei",1,Directed
4296,"Nakamura, Hikaru","Fressinet, Laurent",1,Directed
4297,"Nakamura, Hikaru","Thorsteinsson, Thorsteinn",1,Directed
4298,"Nakamura, Hikaru","Zatonskih, Anna",1,Directed
4299,"Erenburg, Sergey","Nakamura, Hikaru",1,Directed
4300,"Nakamura, Hikaru","Vidarsson, Jon Gardar",1,Directed
4301,"Hillarp Persson, Tiger","Nakamura, Hikaru",1,Directed
4302,"Nakamura, Hikaru","Hillarp Persson, Tiger",1,Directed
4303,"Nakamura, Hikaru","Rogalski, Timothy",1,Directed
4304,"Nakamura, Hikaru","Zisman, Boris",1,Directed
4305,"Becerra Rivero, Julio","Nakamura, Hikaru",1,Directed
4306,"Nakamura, Hikaru","Goletiani, Rusudan",1,Directed
4307,"Nakamura, Hikaru","Lugo, Blas",1,Directed
4308,"Nakamura, Hikaru","Shabalov, Alexander",1,Directed
4309,"Nakamura, Hikaru","Aleksandrov, Aleksej",1,Directed
4310,"Nakamura, Hikaru","Lastin, Alexander",1,Directed
4311,"Adams, Michael","Nakamura, Hikaru",1,Directed
4312,"Nakamura, Hikaru","Adams, Michael",1,Directed
4313,"Nakamura, Hikaru","Castaneda, Nelson",1,Directed
4314,"Matikozian, Andranik","Nakamura, Hikaru",1,Directed
4315,"Nakamura, Hikaru","Bisguier, Arthur Bernard",1,Directed
4316,"Nakamura, Hikaru","Karklins, Andrew",1,Directed
4317,"Nakamura, Hikaru","Hess, Robert L",1,Directed
4318,"Nakamura, Hikaru","Pert, Richard G",1,Directed
4319,"Nakamura, Hikaru","Berzinsh, Roland",1,Directed
4320,"Nakamura, Hikaru","Ramesh, Ramachandran B",1,Directed
4321,"Nakamura, Hikaru","Speelman, Jonathan S",1,Directed
4322,"Rowson, Jonathan","Nakamura, Hikaru",1,Directed
4323,"Nakamura, Hikaru","Casella, Michael",1,Directed
4324,"Nakamura, Hikaru","Vavrak, Peter",1,Directed
4325,"Nakamura, Hikaru","Kudrin, Sergey",1,Directed
4326,"Nakamura, Hikaru","Yermolinsky, Alex",1,Directed
4327,"Nakamura, Hikaru","Muhammad, Stephen A",1,Directed
4328,"Nakamura, Hikaru","Lakdawala, Cyrus",1,Directed
4329,"Nakamura, Hikaru","Kaidanov, Gregory S",1,Directed
4330,"Ibragimov, Ildar","Nakamura, Hikaru",1,Directed
4331,"Nakamura, Hikaru","Hennigan, Michael",1,Directed
4332,"Nakamura, Hikaru","Cmilyte, Viktorija",1,Directed
4333,"Nakamura, Hikaru","Del Rio de Angelis, Salvador Gabriel",1,Directed
4334,"Nakamura, Hikaru","Ward, Christopher",1,Directed
4335,"Nakamura, Hikaru","Pert, Nicholas",1,Directed
4336,"Nakamura, Hikaru","Smith, Bryan G",1,Directed
4337,"Nakamura, Hikaru","Friedman, Josef",1,Directed
4338,"Nakamura, Hikaru","Radomskyj, Peter",1,Directed
4339,"Nakamura, Hikaru","Stripunsky, Alexander",1,Directed
4340,"Nakamura, Hikaru","Hector, Jonny",1,Directed
4341,"Nakamura, Hikaru","Nur, Nawrose Farh",1,Directed
4342,"Nakamura, Hikaru","Dejmek, Mark W",1,Directed
4343,"Nakamura, Hikaru","Benjamin, Joel",1,Directed
4344,"Nakamura, Hikaru","Kacheishvili, Giorgi",1,Directed
4345,"Kacheishvili, Giorgi","Nakamura, Hikaru",1,Directed
4346,"Nakamura, Hikaru","Cordova, Emilio",1,Directed
4347,"Nakamura, Hikaru","Bauer, Christian",1,Directed
4348,"Gelfand, Boris","Nakamura, Hikaru",1,Directed
4349,"Nakamura, Hikaru","Dzagnidze, Nana",1,Directed
4350,"Nakamura, Hikaru","Mamedyarov, Shakhriyar",1,Directed
4351,"Volokitin, Andrei","Nakamura, Hikaru",1,Directed
4352,"Anastasian, Ashot","Nakamura, Hikaru",1,Directed
4353,"Nakamura, Hikaru","Bologan, Viktor",1,Directed
4354,"Nakamura, Hikaru","Dreev, Alexey",1,Directed
4355,"Ganguly, Surya Shekhar","Nakamura, Hikaru",1,Directed
4356,"Nakamura, Hikaru","Leon Hoyos, Manuel",1,Directed
4357,"Dominguez Perez, Leinier","Nakamura, Hikaru",1,Directed
4358,"Nakamura, Hikaru","Felgaer, Ruben Alejandro",1,Directed
4359,"Nakamura, Hikaru","Cheparinov, Ivan",1,Directed
4360,"Peterson, William","Nakamura, Hikaru",1,Directed
4361,"Baginskaite, Camilla","Nakamura, Hikaru",1,Directed
4362,"Nakamura, Hikaru","Epstein, Esther",1,Directed
4363,"Nakamura, Hikaru","Schneider, Igor",1,Directed
4364,"Nakamura, Hikaru","Gurevich, Dmitry",1,Directed
4365,"Mandiza, Farai","Nakamura, Hikaru",1,Directed
4366,"Nakamura, Hikaru","Bick, John D",1,Directed
4367,"Nakamura, Hikaru","Weser, Adam",1,Directed
4368,"Bercys, Salvijus","Nakamura, Hikaru",1,Directed
4369,"Nakamura, Hikaru","Bercys, Salvijus",1,Directed
4370,"Nakamura, Hikaru","Anderson, Renard",1,Directed
4371,"Zapata, Alonso","Nakamura, Hikaru",1,Directed
4372,"Nakamura, Hikaru","Macieja, Bartlomiej",1,Directed
4373,"Gagunashvili, Merab","Nakamura, Hikaru",1,Directed
4374,"Grischuk, Alexander","Nakamura, Hikaru",1,Directed
4375,"Nakamura, Hikaru","Onyekwere, Chikwere",1,Directed
4376,"Nakamura, Hikaru","Sarkar, Justin",1,Directed
4377,"Nakamura, Hikaru","Milman, Lev",1,Directed
4378,"Nakamura, Hikaru","Kunte, Abhijit",1,Directed
4379,"Nakamura, Hikaru","Roussel Roozmon, Thomas",1,Directed
4380,"Nakamura, Hikaru","Kis, Lorand Bela",1,Directed
4381,"Nakamura, Hikaru","Coleman, Teddy",1,Directed
4382,"Nakamura, Hikaru","Boekhoff, Andrew",1,Directed
4383,"Nakamura, Hikaru","Khachiyan, Melikset",1,Directed
4384,"Nakamura, Hikaru","Yanayt, Eugene",1,Directed
4385,"Arakhamia Grant, Ketevan","Nakamura, Hikaru",1,Directed
4386,"Nakamura, Hikaru","Arakhamia Grant, Ketevan",1,Directed
4387,"Nakamura, Hikaru","Narayanan, Srinath",1,Directed
4388,"Nakamura, Hikaru","Tredinnick, Malcolm Robert",1,Directed
4389,"Nakamura, Hikaru","Houska, Jovanka",1,Directed
4390,"Nakamura, Hikaru","Epishin, Vladimir",1,Directed
4391,"Nakamura, Hikaru","Sulskis, Sarunas",1,Directed
4392,"Onischuk, Alexander","Nakamura, Hikaru",1,Directed
4393,"Nakamura, Hikaru","Bryant, John Daniel",1,Directed
4394,"Nakamura, Hikaru","Mezentsev, Vladimir",1,Directed
4395,"Nakamura, Hikaru","Abramovic, Bosko",1,Directed
4396,"Nakamura, Hikaru","Gonzalez, Renier",1,Directed
4397,"Nakamura, Hikaru","Molner, Mackenzie",1,Directed
4398,"Nakamura, Hikaru","Vovsha, Eli",1,Directed
4399,"Nakamura, Hikaru","Zugic, Igor",1,Directed
4400,"Zugic, Igor","Nakamura, Hikaru",1,Directed
4401,"Nakamura, Hikaru","Fluvia Poyatos, Jordi",1,Directed
4402,"Nakamura, Hikaru","Krasenkow, Michal",1,Directed
4403,"Nakamura, Hikaru","Vaganian, Rafael A",1,Directed
4404,"Oms Pallisse, Josep","Nakamura, Hikaru",1,Directed
4405,"Nakamura, Hikaru","Narciso Dublan, Marc",1,Directed
4406,"Nakamura, Hikaru","Aigner, Michael",1,Directed
4407,"Nakamura, Hikaru","Kleiman, Jake",1,Directed
4408,"Nakamura, Hikaru","Andrews, Todd D",1,Directed
4409,"Nakamura, Hikaru","Sharavdorj, Dashzeveg",1,Directed
4410,"Nakamura, Hikaru","Szabo, Krisztian",1,Directed
4411,"Zhao, Zong Yuan","Nakamura, Hikaru",1,Directed
4412,"Nakamura, Hikaru","Caspi, Israel",1,Directed
4413,"Nakamura, Hikaru","Harika, Dronavalli",1,Directed
4414,"Nakamura, Hikaru","Hebden, Mark",1,Directed
4415,"Nakamura, Hikaru","Petrosian, Tigran L",1,Directed
4416,"Nakamura, Hikaru","Bu, Xiangzhi",1,Directed
4417,"Nakamura, Hikaru","Sokolov, Andrei",1,Directed
4418,"Nakamura, Hikaru","Shoker, Samy",1,Directed
4419,"Nakamura, Hikaru","Parry, Matthew",1,Directed
4420,"Nakamura, Hikaru","Bady, Glenn",1,Directed
4421,"Nakamura, Hikaru","Felecan, Florin",1,Directed
4422,"Nakamura, Hikaru","Hernandez Guerrero, Gilberto Eduardo",1,Directed
4423,"Nakamura, Hikaru","Kolev, Atanas",1,Directed
4424,"Nakamura, Hikaru","Ninov, Nikolai",1,Directed
4425,"Nakamura, Hikaru","Schlosser, Philipp",1,Directed
4426,"Nakamura, Hikaru","Adla, Diego Gustavo",1,Directed
4427,"Nakamura, Hikaru","Schuyler, James",1,Directed
4428,"Nakamura, Hikaru","Santalla, Andres",1,Directed
4429,"Nakamura, Hikaru","Kovalyov, Anton",1,Directed
4430,"Nakamura, Hikaru","Mitkov, Nikola",1,Directed
4431,"Nakamura, Hikaru","Altounian, Levon",1,Directed
4432,"Nakamura, Hikaru","Knoll, Hermann",1,Directed
4433,"Pavasovic, Dusko","Nakamura, Hikaru",1,Directed
4434,"Nakamura, Hikaru","Neubauer, Martin",1,Directed
4435,"Shengelia, Davit","Nakamura, Hikaru",1,Directed
4436,"Nakamura, Hikaru","Dizdar, Goran",1,Directed
4437,"Nakamura, Hikaru","Gyimesi, Zoltan",1,Directed
4438,"Miroshnichenko, Evgenij","Nakamura, Hikaru",1,Directed
4439,"Gustafsson, Jan","Nakamura, Hikaru",1,Directed
4440,"Nakamura, Hikaru","Ruck, Robert",1,Directed
4441,"Nakamura, Hikaru","Kobese, Watu",1,Directed
4442,"Nakamura, Hikaru","Tsang, Hon Ki",1,Directed
4443,"Nakamura, Hikaru","Harikrishna, Pentala",1,Directed
4444,"Harikrishna, Pentala","Nakamura, Hikaru",1,Directed
4445,"Nakamura, Hikaru","Khenkin, Igor",1,Directed
4446,"Nakamura, Hikaru","Leniart, Arkadiusz",1,Directed
4447,"Nakamura, Hikaru","Carlsson, Pontus",1,Directed
4448,"Nakamura, Hikaru","Capo Vidal, Uriel",1,Directed
4449,"Hauchard, Arnaud","Nakamura, Hikaru",1,Directed
4450,"Nakamura, Hikaru","Bok, Benjamin",1,Directed
4451,"Bok, Benjamin","Nakamura, Hikaru",1,Directed
4452,"Nakamura, Hikaru","Nemeth, Miklos",1,Directed
4453,"Nakamura, Hikaru","Golod, Vitali",1,Directed
4454,"Nakamura, Hikaru","Maze, Sebastien",1,Directed
4455,"Nakamura, Hikaru","Delchev, Aleksander",1,Directed
4456,"Nakamura, Hikaru","Santarius, Erik F",1,Directed
4457,"Nakamura, Hikaru","Enkhbat, Tsendragchaa",1,Directed
4458,"Nakamura, Hikaru","Stopa, Jacek",1,Directed
4459,"Nakamura, Hikaru","Ippolito, Dean",1,Directed
